,tprs_lower,mean_tpr,tprs_upper
43,0.9565358110932801,0.9570957503021489,0.9576556895110176
44,0.95908459536364,0.9595501192423561,0.9600156431210722
45,0.9615389802165792,0.9619640311984534,0.9623890821803276
46,0.9635348536134748,0.9640947456297274,0.96465463764598
47,0.9659352959421736,0.9665019144975049,0.9670685330528361
48,0.9678367699216485,0.968349433859063,0.9688620977964776
49,0.9694820169109812,0.9702508932897544,0.9710197696685277
50,0.9715318328321174,0.9722534963173453,0.9729751598025731
51,0.9732984505009912,0.9740066166252023,0.9747147827494134
52,0.9748762693350236,0.9755776820958366,0.9762790948566497
53,0.9764271169069355,0.9771285192108106,0.9778299215146856
54,0.9780588782652084,0.9787367645453194,0.9794146508254304
55,0.9796501827303009,0.9802301942591278,0.9808102057879547
56,0.9811336021469125,0.9816798900504501,0.9822261779539877
57,0.9823742802044422,0.9829677588146304,0.9835612374248186
58,0.9834126737960704,0.9840196308538569,0.9846265879116434
59,0.984518495542999,0.9851793869413352,0.9858402783396715
60,0.9858266017558293,0.9863728580157629,0.9869191142756966
61,0.9867436246679162,0.9873573019906186,0.9879709793133209
62,0.9877145901042439,0.9884024308505954,0.989090271596947
63,0.9886450986473913,0.9893531612933804,0.9900612239393695
64,0.9897104635011396,0.9902769217470635,0.9908433799929874
65,0.9906544576753469,0.9911737104839771,0.9916929632926073
66,0.9914635955389532,0.9919154156457881,0.992367235752623
67,0.9922187908783191,0.9926031786470781,0.9929875664158372
68,0.9928661011692043,0.9932235136749277,0.9935809261806511
69,0.9935403827222093,0.993810135261636,0.9940798878010626
70,0.9940258654403733,0.9943360710539246,0.994646276667476
71,0.9944574056342966,0.9947338947150904,0.9950103837958842
72,0.9949698596145806,0.9951586898202364,0.9953475200258921
73,0.9954553423327445,0.9955430283959216,0.9956307144590987
74,0.9958733968956077,0.9959071383431568,0.9959408797907059
75,0.996277965827411,0.9963656463438644,0.9964533268603177
76,0.9966420778660339,0.9967095277535796,0.9967769776411253
77,0.9970061899046565,0.9970601518878948,0.997114113871133
78,0.9973298450500991,0.9974647175462217,0.9975995900423442
79,0.997545615147061,0.9976872289129053,0.9978288426787496
80,0.9977344139819024,0.9979299682715295,0.9981255225611565
81,0.9980041266031044,0.9982199072479341,0.9984356878927637
82,0.998327781748547,0.9985098465880583,0.9986919114275696
83,0.9985435518455086,0.9987391006793419,0.9989346495131752
84,0.9987458363114102,0.9989481265058953,0.9991504167003803
85,0.9989211495151915,0.9990964676291874,0.9992717857431832
86,0.9991369196121533,0.9992582944744695,0.9993796693367856
87,0.9992448046606341,0.9993661787955112,0.9994875529303882
88,0.9994201178644153,0.9994875490204025,0.9995549801763897
89,0.9995145172818362,0.9995886905259141,0.9996628637699921
90,0.9995819454371367,0.9996358900527648,0.9996898346683928
91,0.9996763448545575,0.9997100606598758,0.9997437764651941
92,0.999743773009858,0.9997842310851269,0.9998246891603959
93,0.9998246867962186,0.9998381734275076,0.9998516600587966
94,0.9998381724272787,0.9998516589676378,0.999865145507997
95,0.999851658058339,0.9998786299569684,0.9999056018555978
96,0.9999056005825793,0.9999190866682888,0.9999325727539983
97,0.9999190862136393,0.9999393149330191,0.9999595436523989
98,0.9999325718446995,0.9999460577485493,0.999959543652399
99,1.0,1.0,1.0
