,precisions_lower,mean_precision,precisions_upper
0,1.0,1.0,1.0
1,1.0,1.0,1.0
2,1.0,1.0,1.0
3,1.0,1.0,1.0
4,1.0,1.0,1.0
5,1.0,1.0,1.0
6,1.0,1.0,1.0
7,1.0,1.0,1.0
8,1.0,1.0,1.0
9,1.0,1.0,1.0
10,0.9999745508220084,0.9999872754110042,1.0
11,0.9994401180841859,0.9994655672621775,0.9994910164401691
12,0.9980658624726422,0.9980658624726422,0.9980658624726422
13,0.9957754364534026,0.996029928233318,0.9962844200132335
14,0.9927724334503996,0.9928742301623658,0.992976026874332
15,0.9883188273018781,0.9886878403827557,0.9890568534636333
16,0.9830253982796355,0.9833307884155342,0.9836361785514329
17,0.9765613070697816,0.9770448414516211,0.9775283758334605
18,0.9703517076398434,0.9704789535298011,0.9706061994197588
19,0.9621316231485721,0.9626406067084032,0.9631495902682343
20,0.9545986664630732,0.9554130401588028,0.9562274138545324
21,0.9457678017000051,0.9474601720364433,0.9491525423728815
22,0.9361480124191988,0.9378276581666412,0.9395073039140835
23,0.9265791214943757,0.9281060721738688,0.9296330228533618
24,0.916704840433654,0.9183717615921005,0.9200386827505471
25,0.907466788822721,0.9091718837481549,0.9108769786735889
26,0.898686822415636,0.9002773960401079,0.9018679696645798
27,0.8884053545070494,0.890352216623403,0.8922990787397567
28,0.878683768514277,0.8807960502875757,0.8829083320608744
29,0.8688349366315468,0.8712780577187357,0.8737211788059246
30,0.85822262940907,0.8608693439201913,0.8635160584313126
31,0.8489845777981371,0.8516440168982542,0.8543034559983713
32,0.8400519163231027,0.842418689876317,0.8447854634295312
33,0.8306611696442205,0.8321499465567262,0.833638723469232
34,0.8197434722858452,0.8213213213213213,0.8228991703567974
35,0.811141650124701,0.8116251845065404,0.8121087188883799
36,0.8014200641319286,0.8017636280348145,0.8021071919377004
37,0.7913421896472744,0.7921438387540083,0.7929454878607421
38,0.7816715020104852,0.7822822822822824,0.7828930625540795
39,0.7712118898559577,0.7724716241665395,0.7737313584771213
40,0.7602432941415992,0.7619229398890416,0.763602585636484
41,0.7512088359545986,0.7518450654043874,0.7524812948541763
42,0.74138545324986,0.7424924924924925,0.7435995317351249
43,0.7311039853412735,0.7321474016389271,0.7331908179365807
44,0.7213569501705095,0.7213696747595053,0.7213823993485011
45,0.7109736855499567,0.7114699445207919,0.7119662034916272
46,0.6999287423016236,0.7006794930523743,0.701430243803125
47,0.6891128416552146,0.6905888939787246,0.6920649463022346
48,0.6772280755331603,0.679225836005497,0.6812235964778337
49,0.6662594798188017,0.6683717615921005,0.6704840433653994
50,0.6554690283503842,0.657810352725607,0.6601516771008297
51,0.6455438489336796,0.6481014913218304,0.6506591337099812
52,0.6361276530768056,0.6390288593678424,0.6419300656588791
53,0.6259734310581768,0.6288491881712222,0.6317249452842675
54,0.6167099302692522,0.6194075431363566,0.622105156003461
55,0.6066320557845981,0.6094060161856771,0.6121799765867562
56,0.5959942993841298,0.5982465516363822,0.6004988038886345
57,0.5833715071003207,0.5869216674301421,0.5904718277599634
58,0.5726319539878861,0.576322084796661,0.5800122156054359
59,0.5628594696391307,0.5660533414770703,0.5692472133150099
60,0.552298060772637,0.5552628900086527,0.5582277192446684
61,0.5421947371099913,0.5450832188120324,0.5479717005140734
62,0.5307171578358019,0.5337965083727796,0.5368758589097573
63,0.5203593423932407,0.5224716241665395,0.5245839059398383
64,0.5090344581870005,0.51009059907365,0.5111467399602994
65,0.49837125260854076,0.4988038886343971,0.4992365246602535
66,0.4867664274443935,0.48826792894589505,0.48976943044739657
67,0.47668855295973933,0.47722298569756194,0.47775741843538455
68,0.465999898203288,0.46644525881814014,0.46689061943299226
69,0.4547513615310226,0.4550949254339085,0.4554384893367944
70,0.44360462157072333,0.4440118084185881,0.4444189952664529
71,0.43149081284674506,0.43169440627067746,0.43189799969460985
72,0.4193006565887922,0.4194915254237288,0.41968239425866544
73,0.40632157581310124,0.4071995724538098,0.4080775690945183
74,0.3956074718786583,0.3969562783122105,0.39830508474576265
75,0.38491881712220694,0.38594950883086476,0.3869802005395226
76,0.37186338881254133,0.3721178805924569,0.3723723723723724
77,0.35534687229602485,0.3576372983152644,0.359927724334504
78,0.341171680154731,0.3442637552807044,0.34735583040667783
79,0.3275818191072428,0.33138647121697967,0.3351911233267165
80,0.31282129587214336,0.31752939380058026,0.32223749172901717
81,0.29643202524558454,0.30259072631953987,0.3087494273934952
82,0.2835292920038682,0.28892451773807704,0.29431974347228584
83,0.2709828472540337,0.27635262381025094,0.2817224003664682
84,0.2554842978571792,0.2624191988598768,0.2693540998625744
85,0.2392222731205782,0.2453936987835293,0.2515651244464804
86,0.2254542678271492,0.22759199877843947,0.22972972972972974
87,0.2122715936275258,0.21234794116150046,0.21242428869547514
88,0.19509339848322899,0.19515702142820787,0.19522064437318676
89,0.1729271644525882,0.17554842978571794,0.17816969511884767
90,0.1561052578001731,0.15693235608489847,0.15775945436962385
91,0.13729831526441694,0.13829083320608743,0.13928335114775792
92,0.11136560289102662,0.11919122512342852,0.1270168473558304
93,0.09482363719651855,0.10252201353896269,0.11022038988140682
94,0.07143584262228328,0.08076296635618668,0.09009009009009009
95,0.04504504504504504,0.056153611238357,0.06726217743166896
96,0.024660253473812795,0.03140428564157378,0.03814831780933476
97,0.011859316944062706,0.01296635618669517,0.014073395429327633
98,0.0016541965694508067,0.0026339899221255155,0.003613783274800224
99,0.0,0.0,0.0
