,precisions_lower,mean_precision,precisions_upper
0,1.0,1.0,1.0
1,1.0,1.0,1.0
2,1.0,1.0,1.0
3,1.0,1.0,1.0
4,1.0,1.0,1.0
5,1.0,1.0,1.0
6,1.0,1.0,1.0
7,1.0,1.0,1.0
8,1.0,1.0,1.0
9,1.0,1.0,1.0
10,0.9999580422514529,0.9999790211257265,1.0
11,0.9990139929091405,0.9990979084062349,0.9991818239033293
12,0.996853168858959,0.996958063230327,0.9970629576016949
13,0.9932028447353516,0.9933706757295404,0.9935385067237292
14,0.9876854008013931,0.9881364465982756,0.9885874923951581
15,0.9812658652736694,0.9816225061363207,0.981979146998972
16,0.9745945832546625,0.9749197558059035,0.9752449283571445
17,0.9657834560597478,0.9660771602995784,0.9663708645394089
18,0.9564478570079928,0.9564583464451297,0.9564688358822666
19,0.9467136593450396,0.9468919797763653,0.947070300207691
20,0.935972475716953,0.9363186271424675,0.936664778567982
21,0.9258606583170748,0.9263746407367781,0.9268886231564815
22,0.91449010846078,0.9154341578030923,0.9163782071454046
23,0.9037069670841462,0.9046195481150481,0.9055321291459499
24,0.8927350158390501,0.8935007447500367,0.8942664736610233
25,0.8815113181026706,0.8816686596597226,0.8818260012167747
26,0.8700988104978287,0.8705918140432585,0.8710848175886883
27,0.8588541338871756,0.8591897958755532,0.8595254578639309
28,0.8454486332263411,0.8468647072398096,0.848280781253278
29,0.8356514989405669,0.8365955482828792,0.8375395976251915
30,0.8235047307361487,0.8249417836238908,0.8263788365116329
31,0.8122600541254956,0.8138124908217426,0.8153649275179895
32,0.8011622296347578,0.8027251557681414,0.804288081901525
33,0.7905049615037657,0.7915224369060356,0.7925399123083056
34,0.7805609750980762,0.7816099188117566,0.7826588625254369
35,0.7682673547737429,0.7698617492185369,0.7714561436633309
36,0.755952755575136,0.7577149810141188,0.7594772064531017
37,0.744267522604737,0.7466276459605178,0.7489877693162985
38,0.7329389304969895,0.7356137369668744,0.7382885434367592
39,0.7217152327606102,0.7246208068475046,0.727526380934399
40,0.710890133635429,0.712704806260096,0.7145194788847631
41,0.7001489500073426,0.7020580275662407,0.7039671051251388
42,0.6890511255166047,0.691547611555164,0.6940440975937232
43,0.6783099418885182,0.6808588751127614,0.6834078083370047
44,0.6679463779973567,0.6706526527786518,0.673358927559947
45,0.6575618352319215,0.6601422367675751,0.6627226383032288
46,0.6467157572324669,0.6493066482052573,0.6518975391780477
47,0.6352403130048043,0.6381773554031092,0.641114397801414
48,0.6243103195082553,0.6271634464094658,0.6300165733106762
49,0.614618079593849,0.6167893930811672,0.6189607065684855
50,0.6044223466968762,0.6060796777644911,0.607737008832106
51,0.5932825644575912,0.5951391948308054,0.5969958252040195
52,0.5824994230809575,0.5836113034174586,0.5847231837539597
53,0.5709820211047475,0.5723876056810792,0.5737931902574108
54,0.5606813938364067,0.5617408269872238,0.562800260138041
55,0.5504437031908868,0.5518597772043552,0.5532758512178236
56,0.5412969140075944,0.5422934105355907,0.5432899070635869
57,0.5300941951454885,0.5308074768707911,0.5315207585960937
58,0.5200033566198838,0.5209998531478801,0.5219963496758764
59,0.5091572786204293,0.5098915392200054,0.5106257998195816
60,0.498080433003965,0.4986888203578996,0.49929720771183417
61,0.4861644324165566,0.4868462458304488,0.48752805924434095
62,0.47548618541129084,0.47617848826231984,0.47687079111334885
63,0.46386388906371284,0.46492332221453,0.4659827553653471
64,0.4531017265613527,0.4539618604065706,0.4548219942517885
65,0.44290599366438,0.44297941972433763,0.44305284578429527
66,0.4334655002412571,0.4335284368640779,0.4335913734868987
67,0.4218641827679527,0.42259844336752894,0.4233327039671052
68,0.41152159775106467,0.41280130908175466,0.41408102041244466
69,0.40185033671093207,0.40275242830469715,0.40365451989846224
70,0.39031195586044853,0.39131894182558163,0.39232592779071473
71,0.380745589191684,0.38092390962300965,0.3811022300543353
72,0.36868273648436023,0.36914007615137195,0.3695974158183837
73,0.3573541443766127,0.3574170809994336,0.35748001762225445
74,0.3453542282921098,0.34542765435206746,0.3455010804120251
75,0.332976692470682,0.3332913755847861,0.3336060586988902
76,0.3213963538716513,0.3214383116201985,0.3214802693687457
77,0.3086831560618457,0.3093230117271907,0.30996286739253565
78,0.29492101453835995,0.29666226110306926,0.29840350766777857
79,0.282438584345564,0.28478821826420797,0.2871378521828519
80,0.26863448507353094,0.2717393584660247,0.2748442318585185
81,0.25734785071433075,0.25948769589023857,0.2616275410661464
82,0.24329200495101433,0.2471101600688107,0.2509283151866071
83,0.22980258879308535,0.23272914175425347,0.23565569471542158
84,0.21268382738582248,0.21522227117292886,0.21776071496003524
85,0.19837623513122288,0.19934126334780877,0.20030629156439467
86,0.18434136824218011,0.1859777204355214,0.1876140726288627
87,0.16718064908637004,0.1702645436045902,0.17334843812281037
88,0.15440451465374372,0.15590450416430657,0.15740449367486942
89,0.14007594352487046,0.1414500597897917,0.14282417605471293
90,0.11639079446996875,0.12148866091845512,0.12658652736694148
91,0.09784546961210061,0.10301676212054461,0.10818805462898862
92,0.07871273627457151,0.08283508506933518,0.08695743386409885
93,0.060062517045335356,0.06316739043782911,0.06627226383032286
94,0.0443703190886777,0.04725491430129859,0.05013950951391948
95,0.025636184362347117,0.030157131768309312,0.03467807917427151
96,0.019762099565737302,0.021755092621729918,0.023748085677722533
97,0.007594352487045545,0.00980564176152689,0.012016931036008236
98,0.000797197222397046,0.0029580212725785135,0.0051188453227599805
99,0.0,0.0,0.0
