,tprs_lower,mean_tpr,tprs_upper
0,0.0,0.0,0.0
1,0.31287893091656704,0.3129103992279775,0.3129418675393879
2,0.4064866679253991,0.407346801770617,0.4082069356158349
3,0.4680177061698869,0.46885686114083114,0.46969601611177536
4,0.5174229550842302,0.5180942790609856,0.518765603037741
5,0.5555625485136466,0.5566010027901902,0.5576394570667338
6,0.5884784022489353,0.5892755994713323,0.5900727966937294
7,0.6166740092726624,0.6181110621604045,0.6195481150481466
8,0.6409465668072252,0.6430024964860386,0.645058426164852
9,0.6635827721484466,0.6657226173243544,0.6678624625002623
10,0.6832399773428158,0.6850651394046195,0.6868903014664233
11,0.7014496402123062,0.7027293515429962,0.7040090628736863
12,0.7173935846602473,0.7190404262907253,0.7206872679212033
13,0.733127740365452,0.7351836700442654,0.7372395997230788
14,0.7478549101055237,0.749438815113181,0.7510227201208383
15,0.76191075586884,0.7628338263368788,0.7637568968049175
16,0.7746868903014663,0.7756414290809155,0.7765959678603647
17,0.78622527115195,0.7868546373801582,0.7874840036083663
18,0.7960643631862714,0.7969664547800365,0.7978685463738016
19,0.8061552017118762,0.8073719764197453,0.8085887511276145
20,0.8155537373864519,0.8165187656030377,0.8174837938196235
21,0.8243438857070928,0.8255501709778252,0.8267564562485576
22,0.8332808861476493,0.8342249354899616,0.8351689848322739
23,0.84102209075461,0.8418297774141439,0.8426374640736778
24,0.8480080558877212,0.8491723834099063,0.8503367109320914
25,0.8560849224830596,0.8568296725197726,0.8575744225564856
26,0.8640988524555773,0.8644345144439549,0.8647701764323326
27,0.8703925147376592,0.8707491556003105,0.8711057964629618
28,0.8766442192711941,0.8768644974510669,0.8770847756309397
29,0.8828959238047286,0.8830008181760967,0.8831057125474647
30,0.8887070719785175,0.8891161600268529,0.8895252480751883
31,0.8937629806784568,0.8944133257809386,0.8950636708834203
32,0.8989237837497641,0.8995741288522459,0.9002244739547276
33,0.9039377347011559,0.9047034636121425,0.9054691925231291
34,0.9083642771728868,0.90937126313802,0.9103782491031531
35,0.9132733337529109,0.9139656366039399,0.914657939454969
36,0.9177208550989153,0.9182138586443451,0.9187068621897749
37,0.9221054398220991,0.9225879539303921,0.923070468038685
38,0.9260704470598107,0.9264795351081461,0.9268886231564815
39,0.9292382570751254,0.9298886021776072,0.9305389472800889
40,0.9331193488157425,0.933517947426941,0.9339165460381396
41,0.9364759686995195,0.9369375039335389,0.9373990391675583
42,0.9400423773260327,0.9404514653743681,0.9408605534227035
43,0.9431682295928,0.9436402542639561,0.9441122789351123
44,0.9467346382193131,0.946850022027818,0.9469654058363228
45,0.9492101453835987,0.9493989552520612,0.9495877651205237
46,0.9519583779134411,0.9521366983447668,0.9523150187760925
47,0.9548954203117461,0.9549793358088405,0.955063251305935
48,0.9576856105901357,0.9577590366500933,0.957832462710051
49,0.9602240543772421,0.9602660121257893,0.9603079698743365
50,0.9626576037929805,0.9627415192900749,0.9628254347871693
51,0.9650072377116244,0.9651750687058133,0.9653428997000021
52,0.9670212096418906,0.9672624666960371,0.9675037237501836
53,0.969559653428997,0.969612100614681,0.9696645478003649
54,0.971636561982084,0.9717099880420417,0.9717834141019993
55,0.9735666184152558,0.9736924916608976,0.9738183649065393
56,0.9750770973629556,0.9752763966685548,0.9754756959741541
57,0.9765875763106551,0.9767344284305703,0.9768812805504856
58,0.9778882665156188,0.9780456080726708,0.9782029496297229
59,0.9790211257263935,0.9793358088404976,0.9796504919546017
60,0.9805106257998197,0.9807833511653765,0.9810560765309333
61,0.9817274005076888,0.982031594184656,0.9823357878616232
62,0.9829231963412843,0.9832483688925252,0.9835735414437661
63,0.9837833301865022,0.9844441647261208,0.9851049992657395
64,0.9850840203914658,0.9855980028111692,0.9861119852308725
65,0.986405689470703,0.9868357563933119,0.9872658233159208
66,0.9874546331843833,0.9878532317955818,0.9882518304067803
67,0.9883567247781484,0.9887972811378941,0.9892378374976398
68,0.9892588163719136,0.9897413304802065,0.9902238445884994
69,0.9901189502171313,0.9905804854511506,0.99104202068517
70,0.9910629995594438,0.9913986615478214,0.9917343235361991
71,0.9918182390332935,0.9921329221473976,0.9924476052615017
72,0.9925944573814169,0.9929196299326578,0.9932448024838987
73,0.9935175278494555,0.9936434010950972,0.9937692743407389
74,0.9942308095747581,0.9943566828203998,0.9944825560660415
75,0.994671365934504,0.99488115467724,0.9950909434199761
76,0.9951329011685233,0.9952273061027546,0.9953217110369859
77,0.9957203096481841,0.9958461828938259,0.9959720561394676
78,0.9962028237564773,0.9963706547506661,0.9965384857448549
79,0.9966224012419493,0.9967482744875911,0.9968741477332328
80,0.9969370843560534,0.9970629576016952,0.9971888308473369
81,0.9972517674701575,0.9973461724043888,0.9974405773386201
82,0.9976293872070825,0.9977552604527241,0.9978811336983657
83,0.9979230914469128,0.9981014118782385,0.9982797323095642
84,0.9981119013153754,0.9983216900581116,0.9985314788008477
85,0.9983007111838378,0.9984475633037531,0.9985944154236683
86,0.998552457675121,0.9987307781064467,0.9989090985377724
87,0.9987622464178572,0.9989405668491829,0.9991188872805086
